created_at,base,ticket1,ticket2,ticket3,exchange1,exchange2,exchange3,profit
2019-08-14T09:25:34.810Z,ETH,ETH/EUR,ZEC/EUR,ZEC/ETH,exmo,kraken,poloniex,1.0567
2019-08-14T09:25:34.812Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,exmo,binance,kraken,1.0946
2019-08-14T09:25:34.810Z,ETH,ETH/EUR,ZEC/EUR,ZEC/ETH,exmo,kraken,bittrex,1.2454
2019-08-14T09:25:34.810Z,ETH,ETH/EUR,ZEC/EUR,ZEC/ETH,exmo,kraken,okex,1.2454
2019-08-14T09:25:34.810Z,ETH,ETH/EUR,ZEC/EUR,ZEC/ETH,exmo,kraken,hitbtc,1.0441
2019-08-14T09:25:34.809Z,ETH,ETH/EUR,XMR/EUR,XMR/ETH,exmo,kraken,exmo,1.1229
2019-08-14T09:25:34.810Z,ETH,ETH/EUR,ZEC/EUR,ZEC/ETH,exmo,kraken,binance,1.1614
2019-08-14T09:25:34.809Z,ETH,ETH/EUR,XMR/EUR,XMR/ETH,exmo,kraken,okex,1.0898
2019-08-14T09:25:34.809Z,ETH,ETH/EUR,XMR/EUR,XMR/ETH,exmo,kraken,hitbtc,1.0108
2019-08-14T09:25:34.809Z,ETH,ETH/EUR,XMR/EUR,XMR/ETH,exmo,kraken,binance,1.0323
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,exmo,1.2266
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,livecoin,1.011
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,zb,1.1548
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,kraken,1.165
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,gateio,1.2162
2019-08-14T09:25:34.806Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,kucoin,1.0883
2019-08-14T09:25:34.808Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,poloniex,1.1653
2019-08-14T09:25:34.806Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,bitfinex,1.2777
2019-08-14T09:25:34.806Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,hitbtc,1.1241
2019-08-14T09:25:34.805Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,binance,1.1292
2019-08-14T09:25:34.806Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,bittrex,1.1036
2019-08-14T09:25:34.805Z,ETH,ETH/EUR,LTC/EUR,ETH/LTC,exmo,kraken,exmo,1.1128
2019-08-14T09:25:34.806Z,ETH,ETH/EUR,BTC/EUR,ETH/BTC,exmo,kraken,okex,1.1139
2019-08-14T09:25:34.805Z,ETH,ETH/EUR,XTZ/EUR,XTZ/ETH,exmo,kraken,kraken,1.0007
2019-08-14T09:25:34.799Z,ETH,ETH/EUR,LTC/EUR,LTC/ETH,exmo,kraken,kucoin,1.049
2019-08-14T09:25:34.799Z,ETH,ETH/EUR,LTC/EUR,LTC/ETH,exmo,kraken,okex,1.0265
2019-08-14T09:25:34.798Z,ETH,ETH/EUR,EOS/EUR,EOS/ETH,exmo,kraken,bitfinex,1.1038
2019-08-14T09:25:34.798Z,ETH,ETH/EUR,LTC/EUR,LTC/ETH,exmo,kraken,binance,1.019
2019-08-14T09:25:34.798Z,ETH,ETH/EUR,EOS/EUR,EOS/ETH,exmo,kraken,kucoin,1.0262
2019-08-14T09:25:34.798Z,ETH,ETH/EUR,EOS/EUR,EOS/ETH,exmo,kraken,binance,1.0003
2019-08-14T09:25:34.797Z,ETH,ETH/EUR,ADA/EUR,ADA/ETH,exmo,kraken,hitbtc,1.4032
2019-08-14T09:25:34.797Z,ETH,ETH/EUR,BCH/EUR,BCH/ETH,exmo,kraken,exmo,1.0183
2019-08-14T09:25:34.797Z,ETH,ETH/EUR,ADA/EUR,ADA/ETH,exmo,kraken,exmo,1.0924
2019-08-14T09:25:34.796Z,ETH,ETH/EUR,ADA/EUR,ADA/ETH,exmo,kraken,binance,1.0844
2019-08-14T09:25:34.792Z,ETH,ETH/LTC,LTC/USD,ETH/USD,exmo,livecoin,bittrex,1.2079
2019-08-14T09:25:34.797Z,ETH,ETH/EUR,ADA/EUR,ADA/ETH,exmo,kraken,okex,1.0525
2019-08-14T09:25:34.789Z,ETH,ETH/BTC,BTC/USD,ETH/USD,exmo,livecoin,exmo,1.271
2019-08-14T09:25:34.792Z,ETH,ETH/LTC,LTC/USD,ETH/USD,exmo,livecoin,kraken,1.0896
2019-08-14T09:25:34.788Z,ETH,ETH/BTC,BTC/USD,ETH/USD,exmo,livecoin,kraken,1.98
2019-08-14T09:25:34.789Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,exmo,exmo,kraken,1.0473
2019-08-14T09:25:34.788Z,ETH,ETH/BTC,BTC/USD,ETH/USD,exmo,livecoin,bitfinex,1.5791
2019-08-14T09:25:34.788Z,ETH,ETH/BTC,BTC/USD,ETH/USD,exmo,livecoin,bittrex,2.0994
2019-08-14T09:25:34.785Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,exmo,livecoin,gateio,2.0679
2019-08-14T09:25:34.784Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,exmo,livecoin,kraken,2.189
2019-08-14T09:25:34.784Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,exmo,livecoin,exmo,4.2092
2019-08-14T09:25:34.784Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,exmo,livecoin,hitbtc,1.9038
2019-08-14T09:25:34.784Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,exmo,livecoin,kraken,6.8443
2019-08-14T09:25:34.784Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,exmo,livecoin,bitfinex,6.4154
2019-08-14T09:25:34.780Z,ETH,BCH/ETH,BCH/USD,ETH/USD,exmo,livecoin,kraken,2.1185
2019-08-14T09:25:34.780Z,ETH,BCH/ETH,BCH/EUR,ETH/EUR,exmo,exmo,kraken,1.0011
2019-08-14T09:25:34.780Z,ETH,BCH/ETH,BCH/USD,ETH/USD,exmo,livecoin,exmo,1.4085
2019-08-14T09:25:34.779Z,ETH,BCH/ETH,BCH/USD,ETH/USD,exmo,livecoin,bittrex,2.238
2019-08-14T09:25:34.779Z,ETH,BCH/ETH,BCH/USD,ETH/USD,exmo,livecoin,bitfinex,1.717
2019-08-14T09:25:34.775Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,zb,exmo,kraken,1.2676
2019-08-14T09:25:34.774Z,ETH,ETH/BTC,BTC/USD,ETH/USD,zb,livecoin,kraken,2.2023
2019-08-14T09:25:34.774Z,ETH,ETH/BTC,BTC/USD,ETH/USD,zb,livecoin,exmo,1.4918
2019-08-14T09:25:34.773Z,ETH,ETH/BTC,BTC/USD,ETH/USD,zb,livecoin,bittrex,2.3219
2019-08-14T09:25:34.774Z,ETH,ETH/BTC,BTC/USD,ETH/USD,zb,livecoin,bitfinex,1.8005
2019-08-14T09:25:34.772Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,zb,livecoin,kraken,2.4118
2019-08-14T09:25:34.773Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,zb,livecoin,gateio,2.2904
2019-08-14T09:25:34.772Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,zb,livecoin,hitbtc,2.126
2019-08-14T09:25:34.771Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,zb,livecoin,kraken,7.0772
2019-08-14T09:25:34.772Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,zb,livecoin,exmo,4.4364
2019-08-14T09:25:34.771Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,zb,livecoin,bitfinex,6.6474
2019-08-14T09:25:34.769Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,zb,kucoin,bitfinex,1.0608
2019-08-14T09:25:34.767Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,zb,binance,kraken,1.218
2019-08-14T09:25:34.768Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,zb,bitfinex,kraken,1.0529
2019-08-14T09:25:34.767Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,zb,okex,kraken,1.1524
2019-08-14T09:25:34.763Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,zb,binance,kraken,1.3412
2019-08-14T09:25:34.764Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,zb,kucoin,kraken,1.2315
2019-08-14T09:25:34.755Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,livecoin,exmo,kraken,1.0706
2019-08-14T09:25:34.763Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,zb,okex,kraken,1.2775
2019-08-14T09:25:34.747Z,ETH,ETH/BTC,BTC/USD,ETH/USD,livecoin,livecoin,kraken,2.0035
2019-08-14T09:25:34.747Z,ETH,ETH/BTC,BTC/USD,ETH/USD,livecoin,livecoin,exmo,1.2944
2019-08-14T09:25:34.747Z,ETH,ETH/BTC,BTC/USD,ETH/USD,livecoin,livecoin,bitfinex,1.6025
2019-08-14T09:25:34.746Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,livecoin,livecoin,gateio,2.0915
2019-08-14T09:25:34.746Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,livecoin,livecoin,hitbtc,1.9274
2019-08-14T09:25:34.747Z,ETH,ETH/BTC,BTC/USD,ETH/USD,livecoin,livecoin,bittrex,2.1229
2019-08-14T09:25:34.745Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,livecoin,livecoin,kraken,6.8689
2019-08-14T09:25:34.746Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,livecoin,livecoin,kraken,2.2126
2019-08-14T09:25:34.745Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,livecoin,livecoin,bitfinex,6.4399
2019-08-14T09:25:34.745Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,livecoin,livecoin,exmo,4.2333
2019-08-14T09:25:34.729Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,exmo,1.2463
2019-08-14T09:25:34.737Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,livecoin,binance,kraken,1.0211
2019-08-14T09:25:34.730Z,ETH,ETH/USD,ETC/USD,ETC/ETH,livecoin,exmo,kraken,2.2276
2019-08-14T09:25:34.729Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,livecoin,1.0306
2019-08-14T09:25:34.729Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,gateio,1.2359
2019-08-14T09:25:34.729Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,zb,1.1745
2019-08-14T09:25:34.728Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,kraken,1.1847
2019-08-14T09:25:34.728Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,poloniex,1.185
2019-08-14T09:25:34.728Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,kucoin,1.108
2019-08-14T09:25:34.728Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,hitbtc,1.1438
2019-08-14T09:25:34.727Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,bitfinex,1.2974
2019-08-14T09:25:34.727Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,bittrex,1.1233
2019-08-14T09:25:34.726Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,binance,1.1489
2019-08-14T09:25:34.727Z,ETH,ETH/USD,BTC/USD,ETH/BTC,livecoin,exmo,okex,1.1336
2019-08-14T09:25:34.725Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,kraken,hitbtc,1.0889
2019-08-14T09:25:34.726Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,kraken,poloniex,1.1016
2019-08-14T09:25:34.725Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,kraken,okex,1.2904
2019-08-14T09:25:34.725Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,kraken,bittrex,1.2904
2019-08-14T09:25:34.724Z,ETH,ETH/USD,XMR/USD,XMR/ETH,livecoin,kraken,hitbtc,1.1734
2019-08-14T09:25:34.724Z,ETH,ETH/USD,ZEC/USD,ZEC/ETH,livecoin,kraken,binance,1.2063
2019-08-14T09:25:34.724Z,ETH,ETH/USD,XMR/USD,XMR/ETH,livecoin,kraken,exmo,1.2858
2019-08-14T09:25:34.723Z,ETH,ETH/USD,XMR/USD,XMR/ETH,livecoin,kraken,binance,1.195
2019-08-14T09:25:34.724Z,ETH,ETH/USD,XMR/USD,XMR/ETH,livecoin,kraken,bittrex,1.1584
2019-08-14T09:25:34.723Z,ETH,ETH/USD,XLM/USD,XLM/ETH,livecoin,kraken,bitfinex,1.0025
2019-08-14T09:25:34.724Z,ETH,ETH/USD,XMR/USD,XMR/ETH,livecoin,kraken,okex,1.2526
2019-08-14T09:25:45.833Z,BTC,BCH/BTC,BCH/USD,BTC/USD,bittrex,livecoin,bittrex,2.4555
2019-08-14T09:25:45.833Z,BTC,BCH/BTC,BCH/USD,BTC/USD,bittrex,livecoin,bitfinex,1.8287
2019-08-14T09:25:45.829Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,bittrex,hitbtc,gateio,2.4724
2019-08-14T09:25:45.832Z,BTC,ZEC/BTC,ZEC/EUR,BTC/EUR,bittrex,exmo,kraken,1.5293
2019-08-14T09:25:45.825Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,bittrex,binance,gateio,2.9047
2019-08-14T09:25:45.827Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,bittrex,okex,gateio,2.3122
2019-08-14T09:25:45.823Z,BTC,ETH/BTC,ETH/EUR,BTC/EUR,bittrex,exmo,kraken,1.1746
2019-08-14T09:25:45.823Z,BTC,ETH/BTC,ETH/USD,BTC/USD,bittrex,livecoin,exmo,1.0929
2019-08-14T09:25:45.823Z,BTC,ETH/BTC,ETH/USD,BTC/USD,bittrex,livecoin,kraken,1.2798
2019-08-14T09:25:45.823Z,BTC,ETH/BTC,ETH/USD,BTC/USD,bittrex,livecoin,bittrex,1.4227
2019-08-14T09:25:45.822Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,bittrex,hitbtc,gateio,2.1693
2019-08-14T09:25:45.821Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,bittrex,bitfinex,gateio,2.2797
2019-08-14T09:25:45.820Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,bittrex,okex,gateio,2.5249
2019-08-14T09:25:45.819Z,BTC,XMR/BTC,XMR/EUR,BTC/EUR,bittrex,exmo,kraken,1.2119
2019-08-14T09:25:45.819Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,bittrex,binance,gateio,2.9085
2019-08-14T09:25:45.817Z,BTC,LTC/BTC,LTC/USD,BTC/USD,bittrex,livecoin,exmo,1.0062
2019-08-14T09:25:45.818Z,BTC,DASH/BTC,DASH/USD,BTC/USD,bittrex,livecoin,bittrex,1.0158
2019-08-14T09:25:45.817Z,BTC,LTC/BTC,LTC/USD,BTC/USD,bittrex,livecoin,bittrex,1.3358
2019-08-14T09:25:45.817Z,BTC,LTC/BTC,LTC/USD,BTC/USD,bittrex,livecoin,kraken,1.1929
2019-08-14T09:25:45.799Z,BTC,XMR/BTC,XMR/EUR,BTC/EUR,okex,exmo,kraken,1.4221
2019-08-14T09:25:45.796Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,exmo,4.0346
2019-08-14T09:25:45.796Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,zb,4.062
2019-08-14T09:25:45.796Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,livecoin,2.0236
2019-08-14T09:25:45.795Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,gateio,4.1623
2019-08-14T09:25:45.791Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,hitbtc,4.1591
2019-08-14T09:25:45.795Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,poloniex,4.0381
2019-08-14T09:25:45.791Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,bitfinex,3.9953
2019-08-14T09:25:45.791Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,kucoin,4.181
2019-08-14T09:25:45.790Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,bittrex,4.1092
2019-08-14T09:25:45.790Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,binance,4.1563
2019-08-14T09:25:45.790Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,okex,gateio,okex,4.194
2019-08-14T09:25:45.787Z,BTC,BSV/BTC,BSV/USDT,BTC/USDT,okex,zb,hitbtc,1.019
2019-08-14T09:25:45.787Z,BTC,BSV/BTC,BSV/USDT,BTC/USDT,okex,zb,gateio,1.0221
2019-08-14T09:25:45.786Z,BTC,BSV/BTC,BSV/USDT,BTC/USDT,okex,zb,binance,1.0163
2019-08-14T09:25:45.786Z,BTC,BSV/BTC,BSV/USDT,BTC/USDT,okex,zb,kucoin,1.0402
2019-08-14T09:25:45.786Z,BTC,BSV/BTC,BSV/USDT,BTC/USDT,okex,zb,okex,1.0528
2019-08-14T09:25:45.783Z,BTC,BCH/BTC,BCH/USD,BTC/USD,okex,livecoin,exmo,2.3839
2019-08-14T09:25:45.784Z,BTC,BCH/BTC,BCH/EUR,BTC/EUR,okex,exmo,kraken,1.54
2019-08-14T09:25:45.783Z,BTC,BCH/BTC,BCH/USD,BTC/USD,okex,livecoin,bitfinex,2.0896
2019-08-14T09:25:45.783Z,BTC,BCH/BTC,BCH/USD,BTC/USD,okex,livecoin,kraken,2.5732
2019-08-14T09:25:45.780Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,okex,kraken,kucoin,1.0211
2019-08-14T09:25:45.782Z,BTC,BCH/BTC,BCH/USD,BTC/USD,okex,livecoin,bittrex,2.7179
2019-08-14T09:25:45.780Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,okex,kraken,hitbtc,1.0211
2019-08-14T09:25:45.779Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,okex,kraken,bittrex,1.0068
2019-08-14T09:25:45.779Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,okex,kraken,binance,1.0262
2019-08-14T09:25:45.777Z,BTC,ETH/BTC,ETH/EUR,BTC/EUR,okex,exmo,kraken,1.2863
2019-08-14T09:25:45.776Z,BTC,ETH/BTC,ETH/USD,BTC/USD,okex,livecoin,exmo,1.2045
2019-08-14T09:25:45.776Z,BTC,ETH/BTC,ETH/USD,BTC/USD,okex,livecoin,kraken,1.3916
2019-08-14T09:25:45.776Z,BTC,ETH/BTC,ETH/USD,BTC/USD,okex,livecoin,bittrex,1.5347
2019-08-14T09:25:45.774Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,okex,bitfinex,gateio,2.3926
2019-08-14T09:25:45.775Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,okex,hitbtc,gateio,2.2821
2019-08-14T09:25:45.772Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,okex,okex,gateio,2.6381
2019-08-14T09:25:45.771Z,BTC,LTC/BTC,LTC/EUR,BTC/EUR,okex,exmo,kraken,1.1198
2019-08-14T09:25:45.771Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,okex,binance,gateio,3.0221
2019-08-14T09:25:45.770Z,BTC,LTC/BTC,LTC/USD,BTC/USD,okex,livecoin,kraken,1.3778
2019-08-14T09:25:45.771Z,BTC,LTC/BTC,LTC/USD,BTC/USD,okex,livecoin,exmo,1.1907
2019-08-14T09:25:45.770Z,BTC,LTC/BTC,LTC/USD,BTC/USD,okex,livecoin,bittrex,1.5209
2019-08-14T09:25:45.768Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,okex,hitbtc,gateio,2.5356
2019-08-14T09:25:45.766Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,okex,okex,gateio,2.3753
2019-08-14T09:25:45.765Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,okex,binance,gateio,2.9681
2019-08-14T09:25:45.762Z,BTC,BCH/BTC,BCH/EUR,BTC/EUR,binance,exmo,kraken,1.6402
2019-08-14T09:25:45.762Z,BTC,BCH/BTC,BCH/EUR,BTC/EUR,binance,exmo,bitfinex,1.0664
2019-08-14T09:25:45.761Z,BTC,BCH/BTC,BCH/USD,BTC/USD,binance,livecoin,exmo,2.485
2019-08-14T09:25:45.761Z,BTC,BCH/BTC,BCH/USD,BTC/USD,binance,livecoin,kraken,2.6744
2019-08-14T09:25:45.760Z,BTC,BCH/BTC,BCH/USD,BTC/USD,binance,livecoin,bittrex,2.8193
2019-08-14T09:25:45.761Z,BTC,BCH/BTC,BCH/USD,BTC/USD,binance,livecoin,bitfinex,2.1903
2019-08-14T09:25:45.757Z,BTC,XMR/BTC,XMR/EUR,BTC/EUR,binance,exmo,kraken,1.5745
2019-08-14T09:25:45.757Z,BTC,XMR/BTC,XMR/EUR,BTC/EUR,binance,exmo,bitfinex,1.0011
2019-08-14T09:25:45.754Z,BTC,ZEC/BTC,ZEC/EUR,BTC/EUR,binance,exmo,kraken,1.8351
2019-08-14T09:25:45.755Z,BTC,DASH/BTC,DASH/USD,BTC/USD,binance,livecoin,bittrex,1.0672
2019-08-14T09:25:45.753Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,binance,kraken,hitbtc,1.036
2019-08-14T09:25:45.754Z,BTC,ZEC/BTC,ZEC/EUR,BTC/EUR,binance,exmo,bitfinex,1.2603
2019-08-14T09:25:45.753Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,binance,kraken,kucoin,1.036
2019-08-14T09:25:45.752Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,binance,kraken,binance,1.0411
2019-08-14T09:25:45.752Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,binance,kraken,bittrex,1.0218
2019-08-14T09:25:45.750Z,BTC,EOS/BTC,EOS/EUR,BTC/EUR,binance,exmo,kraken,1.067
2019-08-14T09:25:45.752Z,BTC,ETC/BTC,ETC/ETH,ETH/BTC,binance,kraken,okex,1.0105
2019-08-14T09:25:45.748Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,exmo,4.3465
2019-08-14T09:25:45.747Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,zb,4.374
2019-08-14T09:25:45.743Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,poloniex,4.35
2019-08-14T09:25:45.743Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,livecoin,2.3295
2019-08-14T09:25:45.743Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,hitbtc,4.4714
2019-08-14T09:25:45.743Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,gateio,4.4746
2019-08-14T09:25:45.742Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,kucoin,4.4933
2019-08-14T09:25:45.742Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,bitfinex,4.3071
2019-08-14T09:25:45.742Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,okex,4.5064
2019-08-14T09:25:45.742Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,bittrex,4.4213
2019-08-14T09:25:45.740Z,BTC,BTC/USDT,IOTA/USDT,IOTA/BTC,binance,hitbtc,gateio,2.6066
2019-08-14T09:25:45.742Z,BTC,IOTA/BTC,IOTA/USDT,BTC/USDT,binance,gateio,binance,4.4685
2019-08-14T09:25:45.899Z,BTC,MKR/BTC,MKR/DAI,BTC/DAI,kucoin,hitbtc,kucoin,1.3279
2019-08-14T09:25:45.900Z,BTC,MKR/BTC,MKR/USDT,BTC/USDT,kucoin,hitbtc,okex,1.7218
2019-08-14T09:25:45.899Z,BTC,MKR/BTC,MKR/ETH,ETH/BTC,kucoin,bitfinex,hitbtc,1.0005
2019-08-14T09:25:45.900Z,BTC,MKR/BTC,MKR/DAI,BTC/DAI,kucoin,hitbtc,hitbtc,1.7188
2019-08-14T09:25:45.898Z,BTC,ZEC/BTC,ZEC/EUR,BTC/EUR,kucoin,exmo,kraken,1.1995
2019-08-14T09:25:45.899Z,BTC,MKR/BTC,MKR/ETH,ETH/BTC,kucoin,bitfinex,kucoin,1.0005
2019-08-14T09:25:45.899Z,BTC,MKR/BTC,MKR/ETH,ETH/BTC,kucoin,bitfinex,binance,1.0056
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,zb,1.2075
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,exmo,1.1809
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,gateio,1.3051
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,poloniex,1.1843
2019-08-14T09:25:45.896Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,bitfinex,1.1427
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,hitbtc,1.302
2019-08-14T09:25:45.896Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,bittrex,1.2535
2019-08-14T09:25:45.897Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,kucoin,1.3233
2019-08-14T09:25:45.896Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,okex,1.3359
2019-08-14T09:25:45.896Z,BTC,XTZ/BTC,XTZ/USDT,BTC/USDT,kucoin,zb,binance,1.2992
2019-08-14T09:25:45.895Z,BTC,BNB/BTC,ETC/BNB,ETC/BTC,kucoin,binance,kraken,1.0348
2019-08-14T09:25:45.894Z,BTC,BNB/BTC,IOTA/BNB,IOTA/BTC,kucoin,binance,gateio,3.1812
2019-08-14T09:25:45.891Z,BTC,ETH/BTC,ETH/EUR,BTC/EUR,kucoin,exmo,kraken,1.3114
2019-08-14T09:25:45.893Z,BTC,XMR/BTC,XMR/EUR,BTC/EUR,kucoin,exmo,kraken,1.511
2019-08-14T09:25:45.890Z,BTC,ETH/BTC,ETH/USD,BTC/USD,kucoin,livecoin,exmo,1.2296
2019-08-14T09:25:45.890Z,BTC,ETH/BTC,ETH/USD,BTC/USD,kucoin,livecoin,bittrex,1.5599
2019-08-14T09:25:45.890Z,BTC,ETH/BTC,ETH/USD,BTC/USD,kucoin,livecoin,kraken,1.4167
2019-08-14T09:25:45.889Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,kucoin,hitbtc,gateio,2.3075
2019-08-14T09:25:45.887Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,kucoin,okex,gateio,2.6635
2019-08-14T09:25:45.888Z,BTC,ETH/BTC,IOTA/ETH,IOTA/BTC,kucoin,bitfinex,gateio,2.418
